Address,Tickets
0xb8202bb61debb096f826299e6560c1c200fe9d85,20.0
0x2c419c8b207b10b39673482d83caa3e11f3604c5,20.0
0x40ce38cb8a3fe4de30388f9e613854874b692f2d,20.0
0x7c7562fbf561859333ed41ddb408b2081279d8b8,20.0
0x390fde5a9598ba4fb97d211a479a77a194b05cd5,20.0
0xd91eac508d9d17be2e3e054a68274aff37a0cc01,20.0
0x49fe0999ae76bbedc0c451b976737de7463e1355,20.0
0x47ad7b5f38d184491b28b716718e4987f70c9820,20.0
0x7147a1b22998c67172d9631896a73e6bf4e00765,20.0
0xfa875c333b601e1666ab3bc423c3ba65f129db76,20.0
0xa1bbe751379548b1700f26d4b407ceddd12cbe5f,20.0
0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,20.0
0xdd926ddac90d793799f302f9e43db63afea2a5da,20.0
0xc58d63d59ad68930c9fdff6f1ac479c5c9941ef4,20.0
0x9f556db815abb687368b371b1778cda201b0eaec,20.0
0x70154804225b5bf7c9d14ef95ee3f6c282210715,20.0
0x09be9ab0eb61327d26904bae69efdc6633d5eec8,20.0
0x180ef367683e2b4c6eaa3ad58c6824495fc528b2,20.0
0x6c1aa92119b9fea1de26b5db9c4c0b0a484c6f49,20.0
0x2fe2cea1dc2ad8eb8a3913c91c33c338aafdfb40,20.0
0xa66af742f7a06104675ad451009ef4ea43f89f5c,20.0
0x6e908dbc6f46da8080244f95216c481fb0eebbc1,20.0
0x120f8d691e359561abc080c2a9c98a1de7a9fd08,20.0
0xa6adedd1adc8237ac8c5d3009cc5d4b90fc0a8cf,20.0
0xa48b2489c16fb6e924b4b25f3224bd01013f1e64,20.0
0x1844cc9d499d934271438a193561671a1d7ef5e1,19.0
0x67ba6abf3fd1b9668f1aae171ff450d054418ed7,19.0
0x4911e3049a846a2495c2474d45a4d578abdeaeab,19.0
0xf461b7e6cc342d2942379cab5332671d4b9eefee,19.0
0x55b059e495a9fa7accd9b459bd859450917ce6b4,19.0
0x0ac2185374664768ac7c44f9674a3c82ab31ce67,19.0
0x9c3a27153d6afa3154b163ac6d888673e45f29b8,19.0
0xfcdb6bea7c30d12c5d533ec4e524647c14bf4c56,19.0
0x0cdb65af6230d8bb93d8cf5ee0cf10624f6fe1c1,19.0
0xdac8fc039f633969116d412522b3338e3f1eba44,19.0
0x335c0552eb130f3dfbe6efcb4d2895aed1e9938b,19.0
0x18842d30863c114e4c6986db4e42fd910d68e034,19.0
0xfb77a033cbf6980df6b3acdfc5df3f0a6d6225cf,19.0
0x7aa3898f9ef1511b0b422d8d5b8e0f7a09f3134b,19.0
0xf5bede8e7aee6a188e554626d8b4b41fab5a6d81,19.0
0xa5bc98f39bdf6665d6a1679d53621dfd9c03d060,19.0
0xb8d7d2e6c18e460b31d35e3bb9f8fd9ba27c6633,19.0
0x2e61a54ab8a2c071c1487327bd6ee021a48ecae6,19.0
0x80771c740f659760c9423f82110c03087c21cbe8,19.0
0xc41fb670210767419afb8f24b5f31a4c3e75531e,19.0
0xb1a5b42808c2140804f5ce2e2dd2be0cee828513,18.0
0x4762c14637adcfea485962176e0d4780a25243e5,18.0
0xc27eb79f94462a2b4620a270c588ea79461cede0,18.0
0x8e3d6c8f591d73ebcf79810ebc4b3adf829d2fb6,18.0
0x1c1f97875540ecd3b03d5b553fe6f6f081778400,18.0
0x68214d88df4a2dddf616f922be08a8d8901de7bb,18.0
0x471bb7418fb382e56076fe5b98967c0f0fd70836,18.0
0xd60c2cd6d0e79acdb9e25fded0c459aa2d4bffae,18.0
0x5e12c24d4564d7627b8357dc9e8337c1ca10808b,18.0
0xbe6b5dbba3d59fa6a0c3d5bb787aa5d5ee4f535d,18.0
0xdf4ddcd38830c5a33f3354348dcd5de6e3108f0f,18.0
0x1b13a021a1c2bd1505701fcc1ce90fe803b1d2b7,18.0
0x1e4f5a21bca290ee323de3cecb8004b4043131f7,18.0
0x2579f77532071be3831917093598c4c79810cfa5,18.0
0x1e4b97a667338232a77f53f1e2b705982864a3a6,18.0
0xf01d1d2e042b3df722ff384adf083e02e73757f9,18.0
0x482ca786becd868e6a690653a74d440dbeac57be,18.0
0xc91faf934708a5e3b3ff8ed212904c4efd2aaf57,18.0
0xfd70b6abd2f10d5ef83595c4557bce2b4e0fefb8,18.0
0x32cb344d193c46da6e2cabaced879b1db3768499,18.0
0x5d9d964349f1f3346dd1e7db7002ea0daaa9b4fb,18.0
0x7785082d0d265f7fc1107d17af5ba102d1dbb2e8,18.0
0xeaf9f4f9afe7a1e61549fed36b4f0c4021a44a8a,18.0
0xa635196147b6e53cf8f1c48d28b887f45a8a4e4d,18.0
0xb537458c6d08feeab04cadc38f6794457ca3a59b,17.0
0x8bfbaa24c27c6309a95e0aa22801bc1d61a52558,17.0
0x7c646e2b34bb50e373088a41acb4eeba679335b3,17.0
0xffa6ab6cc432427df3b03ef2c78aa2fa216bb10e,17.0
0xbca65b7f3bffcf9beb44bb3ba748cd4d3884ad7f,17.0
0x122d0e4c66019fe2ce97dc640c961658cbe6cdce,17.0
0x0f87cd8301a0b74cca321be2b3e92ff859dd59cb,17.0
0x56e5b716793c72fc0f2647f35632860667c8bfef,17.0
0xb1ac9db0d6a1ec291f427ad03fc3b632e1e93a56,17.0
0x698a91d825a6ab5ad56b4cb81324dd2fcda02d61,17.0
0x4d36d03c19cab69c8450f3b75fa6dfe9b6c9a540,17.0
0xf51b288d04853a891a22f9b61a7f7e2357e65382,17.0
0x0c25e0f648319db8ca4259e2e7cb99f5e604ab5a,17.0
0xf7e5fc2f076291caffda2ac461d3e06fea73f737,17.0
0x6ee69f308348e173dc6ca6d467893cba0887c5ce,17.0
0x1421c113b899d593cc2c31bfd13f950302b59041,17.0
0xbeaca3595d0e023cc726109b5ba38c7164daddb5,17.0
0x7b22894d6f6c9712e37eafbc0fdef425f1d24e2d,17.0
0x3bf926accb42ffeb255e99b94178d5bcfeb5c85a,17.0
0x06c5b7dc5fc34a49065204f7a7e9bb46927d74f9,17.0
0xdf9878f711454fafcf42c786d07972f3b650c0c8,17.0
0xabebe5216f1ec68279b2636cdc4b4fa24a025624,17.0
0xbde433da005456131270856117ab40435dbb2b6d,17.0
0x0a06f85c8bbd02578ad22c463f8d17276eb4987f,17.0
0x9be5f836ceddcba4c160d172fea62fcdd3cb8bd3,17.0
0x99a9d4cc9b779f20a4c4075b0781070d785af309,16.0
0xf96e5ac5735fbc9495b5d7894a7c74946223c80c,16.0
0xc31049796c6b102cf8c6a18cfed1f4479566070a,16.0
0x87d3ee8cc75c3916e3b6f56e307aadcd3afeff68,16.0
0x9a8b253c304b897af8147143c5d0db4635e8c9c6,16.0
0x06e13bd0a3cba08e61028f2326b9ea2ca2539900,16.0
0xf63647d0951d1867e80daa2fc5ce60580f912417,16.0
0x4add6d10680210419c83d4663689ba3657294b73,16.0
0xce10f40935bfcd57cf7820b8336b4d4199e667d7,16.0
0xdba72252b9ceffb4a580a86d860f003f145ed988,16.0
0xaebb1ac559b767b848ea9645e86dfc99c8d0a69a,16.0
0x96d3b7f663ed680f316781680464045f3458440b,16.0
0x2353fa29c1e67ec4cc7918ef1dc03c30c190c5c6,16.0
0x029d1880e8183dc265a7eb2cb4ef60f5b26dca62,16.0
0x1786bb30776eb910b06528ad72a0785dcd2d45c5,16.0
0x69a6e9410fd16a59c499f616b119ea1dad07f8f7,16.0
0xc1faa5b78c75341f2016162d85d73d16e1412397,16.0
0x7e12fe5af03e0aff899ee653880c7100991c9afd,16.0
0x9fe357e0e918ec9c9463fa1b342deb905c27ba43,16.0
0xd18d8acffe5b52bea989e11d70d70cf8e56f2959,16.0
0x380239091b117b5c8f6556ba97af4a6d09a2bfba,16.0
0xd097092ebc466cf51da78c3b03e7789c0194efd5,16.0
0x179df1c182b01c700332fed65fd7741985351029,16.0
0x6a4c5885a1a4b4ee9444d2028da6a89436d4c823,16.0
0x8bc8b4e4921101bcc56ec084b906069b73de7276,16.0
0x14a44d92c24bce9c05a7650ec5df15e61f01121b,16.0
0xa18c58d8925c27b76fb57ff819d11222c1189775,16.0
0xdd96900556ff65cf450f2a4c6bf92cde84f16d87,16.0
0xc15c357d039bf1e3e719267f337f6d12e4af66fa,16.0
0xf941baa860a84fd4f2432bd0aa06489473648eae,16.0
0x18e8caea3411b0b8208aacaba9a77fb48eba5a5e,16.0
0xeefa5e3cf728ef5fef56cf53cbf1dda64e290809,16.0
0xf8e68a1e1b30132a07701cc94df9416043fc3e12,16.0
0xc5352fa0ea1c08893029f2b5332be7d5ca3edf61,16.0
0xcaf1d788c67bdaac155e7dcc4d64e2004ef651d4,16.0
0xe9a5120ce5775a302d1cc316c3a18e2524a167c0,16.0
0x5bef45489a03462d199612c5cd992f114f398ea8,16.0
0x6171d7e0bd0355f6f212b7240bf6a94bb1293f60,15.0
0x424c0d0b13b9ced6a5f0d8eee1c1e0171857e98a,15.0
0x851df6d473f2bb61f19741f811c7a46ab129b7ca,15.0
0x800eba9bcd9bde6aaec7c82aed60e33051054608,15.0
0x0873fb000e39c28d91bfbe58bb1fb20065630131,15.0
0x97da8e5b61c88e812f7fd69e5ec99555d27b4573,15.0
0xfd91853c3026357bb8b267b329a489312bb7ccb5,15.0
0xea8305945038d8047040412c69da026da3fa6b9b,15.0
0x5f3df357144f748d7d53f30719a6e4040e2c7d04,15.0
0x053371ce48d52f09a89fc4e693b7ea95ed6c19c0,15.0
0xb07a9570df342cd08ecbfd13277f20d123497425,15.0
0x69d96d606460b4be03f620f575fa1311d43af56c,15.0
0x9841d9e166ed96aed9597f879835c6cc15ab4682,15.0
0xb951da3870f7b7d1e3f9249c18e93d5cc5c3565c,15.0
0xdb0e09b31c42767fb83d43b5588139f26cb53f68,15.0
0x4aa5319dc6f416cc30f9f3cba200ad5dab916559,15.0
0x9724cd9452939872ea02c8099db7be6ae9b5afd6,15.0
0x2eca0bbd9ea9ea5998c9803f5d56ac0088462b65,15.0
0xf07d6cdbd73892333b96395d6071b427241de99c,15.0
0x9243ce100ac4deefed10e3644223d7c2753d65f7,15.0
0xba6eb5d402d7e8e100a1ef309c8355a7fa7bac5d,15.0
0x992acb5ed157a1d99c1dec7d09a001f162532449,15.0
0xa8c74b0724e022820ddfac5d1d1588dcc76899fb,15.0
0x5d3f81ad171616571bf3119a3120e392b914fd7c,15.0
0xb201c2c52367c74e125e1a99c31ad0c028136623,15.0
0x4f626689977dccfa959ed1e69a7e9ccec7d250fd,15.0
0x3d7f2165d3d54eaf9f6af52fd8d91669d4e02ebc,15.0
0xd5d021403aaa4c59c5c1e23ca14e45e566765fe0,15.0
0x700e3990defb8a2efa87a7a9165c5dec57f69576,15.0
0xb7905247daa1e10cf2ebc70a47dcff5fdd498b40,15.0
0x6feba889981334cb86e148ef6228c95fbda85488,15.0
0xd93fc91f195670c9d10a55eb0f05a0ceaddb3be8,15.0
0x7bbcbe65f66ffaf252cce8c973868c41bd27b61a,15.0
0x4660a9ff036b984f18ea4394fce4db8f6c0006d7,15.0
0xfcaf5b8babb4864a446671f9b88cb73bab169bda,15.0
0x4d04c433bdd5bbabb214669b03729d35ef0eef98,15.0
0x8abef5090e035b55f97987765ae76931d0b03c0f,15.0
0xe02fd90f7bb205c7542a152aaa14f7dda005afdc,15.0
0x3f54c701e35897ab90838184e23d3b74f0809cac,15.0
0x1ed01f8b34acb1749846395ed4a443bcb583585b,14.0
0x7ac0851af72b37ee4e0babef485382437fb96056,14.0
0x5e4836aa1bb302810a8b7b4bd29cee0ac7500c59,14.0
0x6ca0a63acd1008e53df3105b9658610fdb539f83,14.0
0x5ac3cc3f4e5646125f46933acb54189871d73691,14.0
0x8d48d5245899a2c457a2e67eb9c3a87eb54688d8,14.0
0x8264d88d3dca4f7f20d9b96b40996e6d31e7a607,14.0
0x101a4dbd977fa64472ebcac8d76891eccbca0699,14.0
0x646dc7a1ede174347082a40fe99e25844598772d,14.0
0x2a83daf321996fb9b624a6a8f6852189868431ad,14.0
0x374a40e0b68f66004333cd2727692232809f6074,14.0
0xfe0bbfa081f71857127b6deeabd6edc6fb412b2f,14.0
0xe37501eca5d23b5817e0156590767b6f9b4c84bd,14.0
0xf1432756ed9fce5630e32484003195c48ac4cd23,14.0
0x058a9227a1cf5de6496229c623cc10255aa907cd,14.0
0x82b3a7eea66d28af0b0c1f873f1dbd08897eb66b,14.0
0xc5c84134820491ac755385cda1f1c78fc00b4459,14.0
0x6e3f8e093fe749398aac60515686fc4fc4bac514,14.0
0xcd107eca2e99aac18a6bcc830c07c703dc5044d4,14.0
0x28062c4dda3ef8a05a8dbe7887e71a8a8beefadb,14.0
0xbd23d74267fccbd3496db251692ff598dd89d5af,14.0
0x2755e1bde189518ed9c819a78066bfcaef876bfc,14.0
0xaf07e85591dc02a6e54604b4313cf2f92f27174f,14.0
0x331b4a1242ad6a794ef127bd61fe57d7bdfdbb80,14.0
0x9f3f66da80bb8101f6c770f6cf5d9023d7819da4,14.0
0x2432e3ee60c7eae4930a930e14e00a3597c6a498,14.0
0x2a5e1f3c774de86162420565ba648a5b74081326,14.0
0x4a377ff5146d288523f989771c9e05fa18cef21e,14.0
0x6d6f394ad180ff4a60a4e6c53a7ba19417438abc,14.0
0x21178a77b410575c23c1e30e056d874f61fa0b0b,14.0
0x757b69134c233b2b52d1c89cd396091501863354,14.0
0x6cc76d20646af5e6944bc6bfe60d21ea3fee63a5,14.0
0x7e05083d9d56b306909db26d93c041d7b3b93691,14.0
0x27a630ada4729c459048b61d67cd8ecc0fed21be,14.0
0x7b40c9250d2697ec25936d4c901df046d59623d2,14.0
0xef4f5d145177984f6036e8679a2715cefb39eb50,14.0
0x0b002702d01608591e5b713b8822ee8d6c39df77,14.0
0x52b941dfcfedb261d9b49b26b400793af674dd89,14.0
0xeb0da32c9d1aa1aabf37798b347638e57bfc6a6a,14.0
0xe15f2d7cc8eccbf7d21e1c35164bf200751bdb72,14.0
0xdc0ac7f722151d2840014c483439c8ded861d357,14.0
0x8d384ca5e5e07f1afae406158cb9930a11cfbc51,14.0
0xb37248a59028500106a0979fbea6704474d513cc,14.0
0xcaab027cfa5d3956a0ee66fa0dcde3467be59c55,14.0
0xed15f03a19b0b96dab944d7342f6bffc02d4864a,14.0
0x6e9ac75ba16383b3ec16a7c906654fdce84b08e2,14.0
0x865aaa976454b273bcbdbe12e265120d912bd767,14.0
0xe7ae417366a56cfb61ad4072caaaf6199db90454,14.0
0x680e8a5a1dc9499342a7bc0bfb3b99dff60ec1f9,14.0
0x6f7a49da0f184509814039956137dadb9ccda4f8,14.0
0x5f9338166cd3f311accc67ca29cd102042e10788,14.0
0xab0f8f971ea3263e14135a0d4705d6bc13c85ada,14.0
0x4ded4fc48b930f295a1ac2514633ccc513bb6560,14.0
0xdf987aa17da90d8fcdc750a698f5551060ddff20,13.0
0x6d2fa2c2cb2f224ef49f87d57083741afcf12d91,13.0
0xd46e9f2a58ce01326f4a8fc6073b0b58fa130bd8,13.0
0xbde204a765af1131a7bfc4b1d4d2c0bb45a6071b,13.0
0x4b3a9dec9f74f7c2ea89a64a39d9489bc87fc69a,13.0
0x5e5d33cb2088b37248767bb6431dac4d9db78146,13.0
0x3bf0834190027ed8112f63cfcd76beb4b91caa01,13.0
0xb4374bd294601a2b69dc6c0de1243f047ebe6e29,13.0
0x7a21bfed587d442de7ecd13e07849dd6c14dc0b4,13.0
0x5a4301c420818ca653b7aaf6cc439c3ade0f7474,13.0
0x5faecf0e47dfb68f482ea340588ec972a8637d6d,13.0
0xb38bd68a6f0ba599808d65c7a9cf2a428105b680,13.0
0x7b56d69b01feffc1fcf5f34fe7f9f37ff4d88d69,13.0
0xd4c3b2c29bb06483413a5a6d6d5cf3e22d04d349,13.0
0x4e61548d94c8649ebfc2f5f54d2272fcbc687bf2,13.0
0x57ab29c581c57a6c020aaa8252ed437c5e7ab464,13.0
0x4b5245a982b5d972683a74116f9af2652cc08c29,13.0
0x7b9884b5fccbfa2dae38eb072e771af449a02415,13.0
0x5ae5e5278ce81a34b1fdfb737f7a6adaf8d110c4,13.0
0xd923a1405ec8afe2c5b3ef7fd3ef6201c6480221,13.0
0x50512e647cee22c69485769ac2315aeb647aeb3b,13.0
0x855a9e8e6cfc4056e6ab1c01a2dc661763bfc76c,13.0
