Address,Tickets
0x3d286bdcfb9baf15c2b5a15547f4da47dd39a0a9,1.0
0x3d2a8ee147cd66f763559cbd735f00b7c9fa22cf,1.0
0x3d2f05fb7c7aaf0ccca51541c9567a6111c2dc0a,2.0
0x3d2f49e81c54239c4e408cbbc271596c0cdd63c3,2.0
0x3d2fbe53720651a4bba15f4667096ceddb9685af,5.0
0x3d2fca44081b4dd14ff78c478cc436d0ad5d4519,1.0
0x3d322d8d335aee3364146b2fb5baef72cd5e1fad,5.0
0x3d323433ad1e57788d0b55832caa4b5b0a1f8725,1.0
0x3d32505c62ed42ee2bca8a64b63a3f23e6726462,1.0
0x3d3445c7f20c4815736cc1e2301f88d2d205de61,10.0
0x3d3550c3e76db1aa9cc535458f3b48a73dd6b3c7,1.0
0x3d3861a4e579104042fcff15ead2119b2a320e51,1.0
0x3d3a047aa0a1278e78f75108a26e2cbbcef1d612,1.0
0x3d3aad559be662c57cf21e4102b7604ef016c402,1.0
0x3d3ace97b69fe5295fd114122a73068efb811020,1.0
0x3d3e60db73c6b91c04a118ca35c6a25bfeaca2b5,2.0
0x3d40a4413da96a96086f0c64d516be4288adf5c4,1.0
0x3d41515a581ddba0942f4041a29ab3b91620f732,20.0
0x3d42ad4225a52707bbcdc4775677eabe29611cd2,1.0
0x3d43aaeedb01ca2062d435b4055a5ccbf5857d35,1.0
0x3d452c57b63977a4474dbf7203857cac877e9d43,1.0
0x3d467a629d8a0215a299bc00266825118ef711f2,1.0
0x3d497f1ac18e782159f9238037f0f05b30266eb0,1.0
0x3d49b36ba897ba8693c3a86834c5906a07bf1a0b,1.0
0x3d4afbd7a40068e5edca133cfbf0216dd545841e,1.0
0x3d4b001d0c55d94c3ab7a876fab99371dcbedc13,1.0
0x3d4b124df4a7e991712f353e3632e9a4725656f6,1.0
0x3d4e92cbf04fd9ed842ebf93a9b7f68d81b45c46,1.0
0x3d504682f2e801b04f6cff901b8521ad291f7378,1.0
0x3d50a853c2f532d13a3ba555a54097ace5a7adf1,1.0
0x3d50cf24a5b2fd03b552eeb725a5a729a177259e,1.0
0x3d525b10b80249552a8244a18d872f589a4e3c9f,10.0
0x3d536c8616fc915bb311f8d40f4a74b15fd6bf1f,1.0
0x3d5ad501201839b33e26dde3935abd78283227de,1.0
0x3d5cffb38ca4cbd961b8d347ea994a05e10dfddd,1.0
0x3d5ff75c14d353292ca4254611c10a2aba54b2cd,1.0
0x3d60528f3852cb014f775a23e0f98cc9efe967b2,1.0
0x3d6738735ab5db72f80801caa355a7719c5d279e,6.0
0x3d6b2626c69802106d2a3b58009be35c5b485c8b,1.0
0x3d6c425d22693c478507ed8d3b08b8e8f44a6681,1.0
0x3d6d97d1281549e38ef327be8c66569e946ed226,1.0
0x3d6e197b2164c105e5f29f40a75fd1c66b8887f5,1.0
0x3d6f6043ffc09ad396535cdfacb6e4bc47668e02,9.0
0x3d72e71f521bc602923ae1efb51623016a8a129e,1.0
0x3d72f4b2749f54dbf58853ef54c76892246a8890,1.0
0x3d734aa02e1949aaaa45aed5b9e52218337faca4,1.0
0x3d76e044bc1a50a1ecc41931bc61388edb7d920e,1.0
0x3d77a1251f5595949c9abfbe636f56f57347e32c,1.0
0x3d7ac4d8c9ca85d7274dae0c83ab787172870954,1.0
0x3d7d240b5e0c61479d2c51b5be509a24a9ecdf3e,1.0
0x3d7f2165d3d54eaf9f6af52fd8d91669d4e02ebc,15.0
0x3d810765cf8cef35c3de85ffd22e9bd33935c3be,4.0
0x3d832c17d773cc2be644955de2755638dd381eb2,1.0
0x3d83960cdec556c635afc0b06ca209947bb67d3a,1.0
0x3d846eddf16deafb6d167eee6ddf58fda676d09c,2.0
0x3d8513e4f3005b7497f33679d5f13e21a480c8bc,1.0
0x3d854cc95c0cbfb4d6bfae2ae2e4c26f3a63d1da,1.0
0x3d871b217e22a9e3ed91082d50ade2d97213e7a6,1.0
0x3d87277afd6fac1b2bef6745b58f044fdb732f2d,1.0
0x3d87ae4fa6415dabc2aad09dfbee1ed6000f24ce,1.0
0x3d89a588e9da5a621aa381ac593e8986087c409a,7.0
0x3d8ab1023cfe06649f66f6101a6cce1d5c0f3bef,1.0
0x3d8afc8a2845b463958601fe96a66111b25560ca,4.0
0x3d8bc640b06fe023d96fdfcaab69b0a1183059e9,1.0
0x3d8bdbcb9abf5ff35c429b1b0800c76715ae1121,1.0
0x3d91f22829a292b684828c77756ac6e9a6a85911,4.0
0x3d92dd2298a6743151d9817239567cd28c60378f,1.0
0x3d94b0947ac4a8a915e8290131ce7a76b5cb7a7e,1.0
0x3d975e719af06e2ed54643dbe705d9e0660ca91f,3.0
0x3d97b9bb62b467706adc222dfd1ed9fbc5aa7833,1.0
0x3d989c362e2e7712445b8d1007e0bbbce05761da,1.0
0x3d9c4678940c39019664025cc778d5aa7fc7f431,2.0
0x3d9d2dbf82317f295b823443e51eeb21f871bd27,1.0
0x3d9e72b2140f8c5d22a19807fe0cf8e4f7a24af5,1.0
0x3d9f9b317bedc183d5c498f574541edc9b4b8d06,1.0
0x3da01d6d100067d71275c54c4852e43eb520fd58,1.0
0x3da092b8d747d55795f98d0701412fd7d74665d5,1.0
0x3da6394dfebe72421b1a2567a94a3829fdcdc712,38.0
0x3da649098acbc4875e120c633b7032ac2342d0ef,1.0
0x3da6c75397850f59033a73d6a7535721c07e92ce,1.0
0x3da8af088677ede33f91f91c478cef14ea60b5b9,1.0
0x3dace3ece6ffccd1a8fbaf70b921f5c96b356ddc,1.0
0x3dad234b194f72753f763fb64b32a01bfbe80b1a,1.0
0x3db617f154509b261519a53b291a7d56ca20ea9f,1.0
0x3db6c5371757c5f8043959f75304d04e8256eb5e,1.0
0x3db83ef20c51e66043334d17638abfc5001ffb99,1.0
0x3db968632bdc050acdafa22d1004f8225dcbac3c,1.0
0x3db985313e41d676a65748c49ee07d17efbb45ca,11.0
0x3dba5ddd447f8843019535b36437485b4cc51be5,1.0
0x3dbae1599fcc9fa5c437bdd2a5bd982cca4ddedd,1.0
0x3dbbe7d44174d78bbb49764fcc5e872d25d17c61,1.0
0x3dbe74f93eace0268be94ce24ca005f2275abc59,20.0
0x3dbee3f2bc67213520480c99a421e037cfafc7fd,1.0
0x3dc0e4231dd99bdedf750fbeafa16509cf67d58b,1.0
0x3dc21caca0c9ecf0f6b2c5003473b3ddfe93326a,1.0
0x3dc57880149360acb8d95bb8a231331280a35328,1.0
0x3dc76c60205220dd3d79b460c4fbdfa12d88b2c9,1.0
0x3dc76d5ffc7c4b4de6304569eca7343d08a11d44,2.0
0x3dc7f8850cbfe558eee8442d553fde8eb49dcf5d,1.0
0x3dc872e1a70054599e86ff22f274f0e07f97d2d0,1.0
0x3dc8b8613bccd27858e52f63b50d8703dd8bd73d,1.0
0x3dc8c4057937d6ee8cfc4a26d5d06d2294c99ebb,1.0
0x3dc9fe9fb33f6c3dbcaf320a9d65de183f9fc1db,1.0
0x3dcd0118a8f0169277aa6869904dc74099a6ba7a,1.0
0x3dce63f1958407843369c6a947ba6ed1b81992f4,3.0
0x3dd1f5d5aa845c175b795f710e0f0cfd6fce4218,1.0
0x3dd34fc375ce1a6523ade00d3ce96379a5d0b3fa,1.0
0x3dd45e14499fcb0e067850b9d9bd899ab828d6e1,1.0
0x3dd51fef132604ea097196158f9b9ee645a8b511,1.0
0x3dd5579e96ee5eb96d1271a3e6e4eda747131444,1.0
0x3dd5925a5312b86cf7d098688260afbcffc06382,1.0
0x3dd60d3495e3246cb1333c52329ec7c1e7c63850,5.0
0x3dd630dededed20065016a9b83fef8793857cad2,1.0
0x3dd7c987de3adf3492abd8690f5c1543066343d1,1.0
0x3dda6214140c45e3ea72ca634ac84a2130c40ca6,1.0
0x3ddb75609023b97723e176c3151e8a2c50be40b0,1.0
0x3ddb96bfa31bd226430a6371a1730ddf2bc9e70a,1.0
0x3ddd9f2e9bc51e3c40dd94c2695c3d3e8910fa7e,1.0
0x3ddde647d4979aff2b26c68ab38acf584e8de383,1.0
0x3de041684a615dc8d2ffe71ca11751b35f173997,1.0
0x3de095a909bae95c9b32a358181217b07893f4ce,1.0
0x3de28ab136069f304c1ac985a68984b36d16ad8d,1.0
0x3de2978faa944eb059ab2043d7e79a15d46156c8,5.0
0x3de2ca10f8c36f4b0d49f15614035c163b8b5c7c,1.0
0x3de3681e3dc2411dd6c182a8e67ccdb6fdd39e57,1.0
0x3de5ad662cc5a2eb7b192f6483a8e2fe409030e2,1.0
0x3de76b04f74a3da31b27bcb37794e63e2488e8be,1.0
0x3de799e4f01a85a9bc82d0fc1b937d8554930d9f,1.0
0x3de7ff67957b3c967a396472b4d3a151a9c70bb7,1.0
0x3de850b2386f3a64c65e2fd10a568ac845f4316a,1.0
0x3dea3cbebcb8b65545e36c037cb87390f5abc654,1.0
0x3deab15a9f9290c21935b13b1da52dad5a5d7cb3,2.0
0x3deb49a2c1ab7ee9f66f919286587f6e021c352c,1.0
0x3dec7e180438ac10588756df50dde48721d878f2,1.0
0x3decfb01290a504243ab42da9e47a33788f5f2db,1.0
0x3def01331510fd9d7b458b0654ba85cb5a3b8353,1.0
0x3def6aa1a128b309c2199a33e1f609c85ef7d3e1,6.0
0x3def81d7954526819c9e426339928202614cd0bc,1.0
0x3defb5663c5f5e6ffe9c55756f8e82686a762f26,3.0
0x3df06753fd3025d16a84e78ce9c8aabdd22da3ec,1.0
0x3df0a17b1b74a24e1948c56f012219f402a92421,2.0
0x3df109fc6e4254003bc46447c1c278c0194e635c,1.0
0x3df1c2b1f0fbf38ba091c6c15808a14d4842d02b,1.0
0x3df287ed1c6077fe9b404b3b18e5c8af4c1bf10c,1.0
0x3df2e8c633cd8e88bbd0fcc9d89d093efdce1c13,1.0
0x3df418995afc8c7ac7245a6efe9afa7f87debc9a,1.0
0x3df6bc146de5e6d5e640895236e029f5c8e178ba,1.0
0x3df6c1d54ad103233b3c74a12042f67239d69f70,5.0
0x3df700262da444b02a1edb82e82e2b288a6ba4ac,1.0
0x3df772d9c8849b7d52909d6b4f1a9bcbb8240222,1.0
0x3df8ebc5f5ad45a8536f94383251d7219e32728c,1.0
0x3df9d238f6e583508c3af0e5bb84f4308ec0d245,1.0
0x3dfa42b98c12d1bb6154009c3a864d00792829ae,1.0
0x3dfc92398398dd7bf9e2fb1d0d8790202d8e4d86,1.0
0x3e00a793b223a5d8874d857d540582b469a8f1e0,1.0
0x3e03347dbe82ef8f54d3f63bb8804263f738d31d,1.0
0x3e0513d329790c3b6f4bd5956047ec19162c5372,1.0
0x3e051a6f209318d2be3306a0ab2afb7eb2a3b025,1.0
0x3e05a55a039d32863163698aa2f832b283468064,2.0
0x3e06a631970ed2ebfa10a515342951fac52777a6,1.0
0x3e06bd0bce5301af7a186d7f33478ad227df984a,1.0
0x3e08aa451e38b700a8ac9c389314cc43fb56e6f8,1.0
0x3e08c1f63e664e1a2420e1b263d4523829fcd175,2.0
0x3e0e7165c8d0d51eae5effcf4c5ee4861982a7e6,1.0
0x3e1162e0e231d65b802c690c99607b4b412f6792,1.0
0x3e11875e175d99b9bf02a473c4914661fd61b03b,1.0
0x3e1284f6260a9e8456b5267e323b61260259cc92,1.0
0x3e14690e8c29d710b6cf634f1d4d23402d6468b5,1.0
0x3e1633c1ff3ac4c242e0d579636d6ac3cdb1bf47,1.0
0x3e16781c1bca26a68ed913a9850262c3a0b2b5f8,1.0
0x3e16db91811c49c78533f9a12e7b0b14b113dfc6,2.0
0x3e16edb74738bf5cebe7064357eca0c5cca2ec24,4.0
0x3e191deb13f1c715419d0ab6d854cec14bf606a7,1.0
0x3e1920fc8ef2e193f096efc5c757e45c72e62d4f,1.0
0x3e1ddabf815b0d2660782724338734bee30edda9,1.0
0x3e1ee41638bf14402fb2f59ba1e9b56892d1936a,1.0
0x3e205fcb03cd7d2d79ac9d2c50f2b93ed0969a37,1.0
0x3e20752c34d6d4535fbae418fc0becc7c47a3a10,1.0
0x3e2214ec6e129497a5b6a13c64e039e0758425bc,1.0
0x3e226e119174ef9b4bf4463ba53c17c44a96c700,1.0
0x3e2292b6f56b77b16fc30462ac03ac7a1c60e677,1.0
0x3e238207184db63b0883e8b63488173014a26165,8.0
0x3e2710aa74f7f2d4debb481fb8ddbf4a180ab3b4,1.0
0x3e27d2b2f5fc3b2d7ab8b99083ffa808dbbeeeda,1.0
0x3e28775ab8f9e758809a719f0a9b63aeb1eb1cf2,1.0
0x3e2971d64f98d523b81376e4adee7a60e1e75011,1.0
0x3e29a64a7e13bc521eff2a8cf18677c880f3891f,1.0
0x3e2a141544dc01d0f252f2b477b4210297eb2a6c,1.0
0x3e2a8abc06fb767b64667fcd0597fb69a60ad589,25.0
0x3e2aef626f4df115d480cd832093ddcbf13224c6,1.0
0x3e2b21b9e3a745e74b3dc5c1f332a6676e814c46,1.0
0x3e2d26c2c7ceb71faf30496169ac761a37a23286,1.0
0x3e2f8ba5b0167fddc02351a3fe56f47e687cf152,1.0
0x3e2fdc911747bf68d48db687da0367701aef764b,5.0
0x3e31559c465bcfdd351061759d95d4fc4aa95f25,1.0
0x3e32d3bb8cb76db7bffef28f94201f5e17f4964b,1.0
0x3e3376a1078239938ab4754f04b4939ce2b9ac43,1.0
0x3e33b7b6e72239c795758ea4cdc06403a0b83f92,4.0
0x3e33d2d5e2282ea72b41892ea03389f83dc7493e,1.0
0x3e33fdb96df52fac6f7cc68fcc5acdde310f5f08,1.0
0x3e34a0881eced7148fb8c08319f2e11e74e87743,1.0
0x3e3588fc0dcee9cf9d2241d6353db5ccfd3a8e19,25.0
0x3e381e00194942e0644dcb2b08a355cfdb905caf,1.0
0x3e38491fdf7d3d0edcb25b25031a322cad934bf6,1.0
0x3e3912e0be35b0099d9c8bd01429a2f286fb69cf,1.0
0x3e39e6213409ee68ce222615a43109e87090711b,1.0
0x3e3a3ae6aa5786c41be926c66338f8f809248016,1.0
0x3e3a69761da8321289cc023f57c208a0b9bfe0da,1.0
0x3e3a8965daa7fa3373df1c59f920bae77abd7ff6,5.0
0x3e3af48f1cec96920187f7bbb147330395efc955,1.0
0x3e3bae0f269833ff35c68a0fb8cd895c73de7a08,1.0
0x3e40af193348d97f07d30357f5ec42cbbc40e4cc,1.0
0x3e413e8b0fd8333dd2064de701e326b154b74d37,1.0
0x3e41a8fa0032d635f02201053f1a5aa2a6967c81,2.0
0x3e430cb851746382fc871f9e7b515938a19c24ba,1.0
0x3e466b247df6a3a5ac1821c2513a0c2fca8c3750,1.0
0x3e46ee38e2bd2a59a53b0c9ffbe73c55c746ea60,5.0
0x3e48bb1c9b046da5186e5f4cf18459faac13c018,2.0
0x3e4984db5ccbd88a8e043090bff068a524c8c8c3,1.0
0x3e4b7489c41be858b0a75ab4c1c19a8b51754c2e,2.0
0x3e4ec68b4bef566e3e4241b4fb28104198b99780,1.0
0x3e504fa0ba800fe050fd09bb55ae274cd93a3ed7,5.0
0x3e533b415368c414461db9fba59ef993339fa2a5,1.0
0x3e534bc81d0a6e03a2dd7b495048c504e21d7982,1.0
0x3e53deee48766ad3347f7b67c50d0bcd5d7ddfab,1.0
0x3e5415695701a37358db2b70dc45c640acb8d699,1.0
0x3e5450b10dff3ee6cfcf57b00de25d82b2ebc300,1.0
0x3e54f1140687735835b82d2c41517c034f8b41e2,1.0
0x3e55c470d0efd7c5df6cd593e149434d1ff12841,1.0
0x3e576287865bdc60af074263a734792f355ade42,1.0
0x3e57cf1888b6a27a5ab57e6d07e750966ba1e8dd,10.0
0x3e58a1fe59769b21111aacb4a7676a995d0cde95,1.0
0x3e58f3b91058e4dcd46e5fcf9f2d6b15ec738ce9,1.0
0x3e59a2fc4b776b3d720a6d74d2ce536fd9010434,3.0
0x3e5a2b943ae57d683d60678eaab43276992ea79f,1.0
0x3e5afae4164b97125c3242d1eeb98ab81e1756c5,1.0
0x3e5b4cea35795dc1edb80a42209ecbd8a37f9bdc,5.0
0x3e5d6e2635905b36aae616c869744a3c497398a3,1.0
0x3e5f1041b91370e36d4f7348aa9898bd773a502e,2.0
0x3e5f70623d8d7347c4d8b11e8be1f7f9f358b76d,1.0
0x3e5fde0962cdc43ff27f24cf28534b7931ee6588,1.0
0x3e60d75926f801657e57e5fec9bb2ab2dbec1edc,1.0
0x3e637610ba70cac1941aa3046b1fd20997cd0a56,1.0
0x3e68d8c9eacd1021696edb4d104de070fb65388f,5.0
0x3e69df99fc271abb18181810ffb65149cb03350d,1.0
0x3e69f748a35cfc066dcff5d622623bb3c50a5409,1.0
0x3e6a17107cb3381bc5536e18b2f15c4d6652d5ff,1.0
0x3e6c64c4af0fbf112518ee6a4de542ee1055cd3e,1.0
0x3e6cf859f756fef8cf033184563bb303770dc02f,1.0
0x3e6d1e51516e4dcee52c9c140987b4fe9130077b,1.0
0x3e6d9477ba6b136bab6fa4be2e40373de2ec704f,2.0
0x3e6dfcf090a76789835cfa8b5dfc979652ed0513,3.0
0x3e72fb38f75d71e230ac8fe5a26c4ac45ed79e7f,1.0
0x3e73169d4aec8c750f907c2033f15387aa548183,1.0
0x3e775d870ffbb012f9f04920885fb7c72685880d,1.0
0x3e784d24b6fd1329ec8aa44d7454a20f899a55f0,1.0
0x3e7d91ebd684e4705858b6ee1079a7653b702a4f,1.0
0x3e7ef24383826cdfc73256ae8c4b4eb884ead8d4,1.0
0x3e7f0e0858ec334f745c69d5d97384c56a792bc0,1.0
0x3e7f7d9cf2999096a7c0e94fec5030451a241c9b,1.0
0x3e81c999705220582f84c07c4d6f9988921e6612,1.0
0x3e84fbf314b0e2a71c934b2eac03cd0da6e89ba3,1.0
0x3e85150fc332627090be3ac0b225fad69f400cbb,1.0
0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,1.0
0x3e8866f6337b2309c0dc2fe4b48a9010308c22ca,76.0
0x3e8a655fd2f4d7eec26ce06675b98c80c649add4,1.0
0x3e8b04cac5893ee6d21064aebe66c70501d11829,1.0
0x3e8b71889d9f3b2751b0ac5871cf600b16105849,1.0
0x3e8d5f06d78a8453b9ef7f29dd2beade93d68470,1.0
0x3e8e20134a62ac5ac390359afae21a1469396f1a,1.0
0x3e916e304cb4057b9b4920f787df25850fa89b35,1.0
0x3e965170b04a6291a307ce74b2d4e762cc5e0020,3.0
0x3e968c1a72b2a0ab98a7a1dd41220db107d91f8e,1.0
0x3e96eabfa448d8d3e12b21f8b8fea1d8f9b014d7,5.0
0x3e9b4281c13f1fe329dd8c2d437dbb32734ad387,1.0
0x3e9c82065d8a08a39b696eca0add8c544e97632e,1.0
0x3e9cbf6251f9662a02fbf3afa2efc82c8b84b940,1.0
0x3ea0083bef23cc5a4cb128e69278492f54603905,2.0
0x3ea0b5b2061873313e48aca0199ad1645ff16a01,1.0
0x3ea764efee612581cdb25433e78a7e3640f834bc,20.0
0x3ea7952343c3f96997d2db748513859ea06f09d3,1.0
0x3ea7c30e91720745a9e57527ec74863a507849af,7.0
0x3ea83c160880c8fe9b4f6dd788ea7aa84dd1698d,1.0
0x3ea853da19a0ce4f344fb37004cf7c649678cb5f,1.0
0x3ea888726d657d208cfe59b06afa787eb723b5a9,1.0
0x3ea8b290385a660bd9d847df8ac2007879aabd19,1.0
0x3ea94c24c149b4840478602083e56b9ca3eb640d,1.0
0x3ea9ceca592add9ff40c1b15b32b8ae449412e41,1.0
0x3eaa6d498437f98a6914f5ef90968d4b0bd0964c,1.0
0x3eab172c271a9964c1730708f346af755a17e06e,1.0
0x3eab3d74c3ad5f15a43f05fa298575f2f867fa4c,1.0
0x3eae1754872763c5b598fac8d952f30cee78155b,1.0
0x3eae4a5c5164dbb70d91bfe69e9e38b94d73c61e,1.0
0x3eb06352ed93d2de48b6cf86314b3b05cdfbb839,1.0
0x3eb12375033d2f6b6b2ff0824ba86db2ab5a2eb2,5.0
0x3eb51f9f143b7d353ff962e7b89b9101ca85163c,1.0
0x3eb5a2341a00a978be899aff10e834708d0e0b17,1.0
0x3eb95d41b75f667fdf00faf61bddb3fcd1132213,1.0
0x3eb966c0acadaab4a3bb3693b5134056bf278ae4,1.0
0x3eba4eac59bf792ef59b4281e360573c41bd1369,1.0
0x3ebac4318a902d628b651a2097b7be74043e0945,1.0
0x3ebb0a57e5caeb284acab8e480c85598b6720e59,1.0
0x3ebd48639e701fee04d6bf66f08dcb050d173904,1.0
0x3ebd54e9a60debb7228c8f32d7b8f421f872f291,1.0
0x3ebdd261122a12f4eef0e534af33befccc1554cd,6.0
0x3ebfb7aaab91fb471729b3983704d4d0b2a0031c,1.0
0x3ec0f9792c7e95a78bcd44c777bf03479f9bcf31,3.0
0x3ec193a43092148495896ba28bbf95730fe2ebfa,1.0
0x3ec3791b8df8d46f86e1d2ea9478e0b83aa67278,1.0
0x3ec7c49dc45c5c81c2e218beff21269aa24b3c91,1.0
0x3ec8405597fda70ba22138db59770ce7ac3273f1,1.0
0x3ec883f142c5d33c9cc647414e4eb592642c242b,1.0
0x3ec9e9cb0078fbe181c8dab08c186b8ce5176c04,1.0
0x3ecb5c4519f8fd9f1dfda81cbfdf262d85c290f1,1.0
0x3ecb762be945208cee4b9be06f949e1724b4f687,4.0
0x3ecc4801a2706f2a5c80afff4a7521396318f211,1.0
0x3ecccab5236a38de7bb289d21b0fcaf9be27a432,1.0
0x3ed0cca169c96a4449dc60cdf0e1f5f3ac9845c7,1.0
0x3ed135bcdabddea895096f8d5f2262bef2f2b699,1.0
0x3ed5d446ee46a7f695fec94fb525c49521d2ddfe,1.0
0x3ed71e197c39b8b7fe46b550a932e7b2e104f7f3,1.0
0x3ed8ede2c002fec108e622ed86f7f9bfe1447ea0,1.0
0x3ed920e0d39d2a27e4cab4e70ec02ea9cb38c2e6,1.0
0x3ed92ceacb87ea7bfcfcf2e74f5b207e6cd8c703,5.0
0x3eda1340d78e8d62edc375bb69423b2691f8a6f6,1.0
0x3edb27e82f4a19e9e22c86486ed39a5262bc932d,1.0
0x3edcc0454a2fc9c7524e33a43f4dc041cb21e7f1,1.0
0x3ede07cf2480da7c7c4c97afedcd09ef4ec752b5,1.0
0x3ede945d862a856992a52b628e66195d814a2821,1.0
0x3ee078e9034c9899407ee713858e48364125508d,1.0
0x3ee1c7284b5bbccf363710111b78c256d2562886,5.0
0x3ee23e570bdbafd796ff026dd53bc4b7e7de3c0d,1.0
0x3ee542a37294d5f03c57206a12a9cfa9edbb42b6,5.0
0x3ee5af35baf0f6e91567104e1beda18726cfedcf,1.0
0x3ee5fe39b25ad5bf539f7c9472acd01bf438a129,4.0
0x3ee90bf5eb0aab1113e73b65302d3f8a10e13bd3,1.0
0x3eebd677e6de04fd91e0eadb8841c43a76f922c2,1.0
0x3eef034665b3b01583ffc8a3bf354460522fb409,5.0
0x3eef17dcd77ccba75012f0857b9ad5d0987af3e0,1.0
0x3ef1552449467aebfc6c4ac351ee466a9e0e4a53,1.0
0x3ef1d4f0bcbd620a4fe01202e723160c28b1963d,1.0
0x3ef1d80f1aa070dfa5b7b66b40c2b36f52f081e1,1.0
0x3ef23864a0ae9a5c57945b847d8c44ae5fc9f4be,1.0
0x3ef342908f3a8b20127bda3a11ad7a62adbfad5c,16.0
0x3ef5db25b1da97766f6ddbd51fb75633ae310371,1.0
0x3ef797b31ee0a7754e058a3a30fad340789c51a5,1.0
0x3efb27106ad772568ce25b11240a4afc8d876fc1,1.0
0x3efbc7180fca68e2f4db1ae067a4ba402960c12c,1.0
0x3efe71eadbffdab9870ad3d27b9b5dcc5ae715cd,1.0
0x3efed00c50dbee2288356aa626d14f65d406d3d0,1.0
0x3efedc3245faff9f7c586db0419953f227c286e5,1.0
0x3eff8184d725f86f7d7850d599229539eab44989,5.0
0x3f0069d1734cfeca1789989e6486ecf74c473cb5,1.0
0x3f0082e22b533854a11841989142c706330e91de,1.0
0x3f011360b1318f674dee33aee00ef3cf434c498a,6.0
0x3f0319f16c96c8af3023b2c0ea5b8f849715d0f8,1.0
0x3f07536384fc6cf0fbcac697518207f2dcfe25cd,1.0
0x3f08fb6c123bea66df824ca19eee313ee578674a,1.0
0x3f0acfc5a9be1aba76e06e245f66863b880be45b,1.0
0x3f0b024b154fce76539a4ba7ab2dbdfce9a3fc80,1.0
0x3f0d25530dca5db3ed28f92297259d8519a87902,1.0
0x3f0e924b325207b3e2f8572ecfb99ac51b7559da,1.0
0x3f0eb2c9189aec7354a74c2627bb42fe9476619c,5.0
0x3f0fdbd834d1ee94619857ebbba9505f90b07554,5.0
0x3f0ff82d2469eac1cc7d28af866c3c57fc4e8598,1.0
0x3f103c4a04df930311a249a989b4c3b0c8b71f54,2.0
0x3f14be037f47331cff9aaa57296eb697647019ae,1.0
0x3f15aa9ce3b7cae0ef1b5b156045b16d2e67cb67,1.0
0x3f16271d7bf0991cc82d2aa1ef95c8ee9ff05456,1.0
0x3f16cf93f595694c3e9c3f5e3075050da0dd8679,1.0
0x3f198aece6b47e096228c1bcd46e60dd1929fede,1.0
0x3f1c1c6bc64976fa8b1fa07d988419e253070bce,5.0
0x3f1e367c2c86a8fc2b39ef8b3f7e25e10b6a38a1,1.0
0x3f1f1e1dc207730af427ed939632f9b9462b4ef6,1.0
0x3f1f59674bc71e47a2e899c1f99f229874f534ce,1.0
0x3f20890d0e42327ab1fa2c2a1f81e3bb8d94bce6,1.0
0x3f21adfe4b82356a1d4923e015707a93d88ab088,1.0
0x3f255327e396806539da3f835d5f13154f5b4b4c,1.0
0x3f26b8c7c65cb237423eeca01c10f4fa5f0737df,1.0
0x3f28e761639b663b0331ec0d9144e85f4c9771c5,1.0
0x3f2903c59477bb81f918120d25fd310d8d280c88,1.0
0x3f2b34843062c9cc42a0cdbfe615319899c74ca4,2.0
0x3f2c1d34089ffabbd5626126237507144e98965d,1.0
0x3f2c4450cd4d8b695ee38763da2c3a769e7f2a84,1.0
0x3f2e1f6612627b384a82217040765c3d46146bbf,1.0
0x3f2eddb15c6ec13fbb8a4b33e0da11a32530cf81,25.0
0x3f3046341e29b66c2b61af0e6b22f225c8109e83,1.0
0x3f35d610f212addaf05db6b2af63ded9b5992fe6,1.0
0x3f3629afb2c14782b2fb16095aae0799122129f1,1.0
0x3f369b470de80a51ee0c13d032b5588bccaa419d,1.0
0x3f3866f040c4a2cdbdbb03282f741744ce7cac30,1.0
0x3f3a0fcb36bef2ce4860ef4d4ab2b8958a5e96e3,2.0
0x3f3aa58b4505dfd6cf8d402c11ead42e4ae4f436,1.0
0x3f3bd27c14840bdb6a1bfdeca9ee22f608ebfff2,1.0
0x3f3bfc322f488c49f3adadb17f44cac1b7a85f69,1.0
0x3f3dfa2707fd5176c3af6daddfcff9cafb2a8b09,1.0
0x3f3e1e7acd670b37dd0e9892ca8a42ae7319c076,1.0
0x3f3ea9748abc32afc9a489758cea2ab653cc0726,3.0
0x3f410d8673ff8995eb9d16bd9c9d781eafd61d15,1.0
0x3f41bfbb9015886256564d1b6af7a092eb2a70d3,1.0
0x3f41f246595e80156321015e0476aa6bdf3eb96d,5.0
0x3f41f877f3b86a4a788ba82caf87ba2d9e4fb75b,1.0
0x3f42094aa36fb4111686128a77a334c2c34d2a83,1.0
0x3f461ff8c564f4e612fed2dcab3c3563ecf60fdd,5.0
0x3f4793ca46626993ad4226ffa5a37103e345c5d0,5.0
0x3f4a1605cb66617cb7103adcb5594990a677823f,1.0
0x3f4c0615deb56f24db4c6c539c0e459b35f13d41,2.0
0x3f4c479de74d96a926b913e383c041d260759083,1.0
0x3f501416dd4a7d53d0cac40cfb048e182858aafa,1.0
0x3f51a98c068d08209979bbd082208cb36711ca4d,1.0
0x3f54c701e35897ab90838184e23d3b74f0809cac,15.0
0x3f582340d27de86f8e565ff638f85215cf57e614,5.0
0x3f5873d34025656180491273ca3054f3bde9b8eb,1.0
0x3f58b2e902eb0d12ab9638e530c639c816ce6fe6,5.0
0x3f5958b4343e41c5847a5fdb617af58f91323d21,5.0
